5964,Equipo,Equipo,REGULADOR COMPLET 1300VA 8 CONTACTOS NEGRO,regulador complet contactos negro,electronico,telecomunicaciones,r e g u l a d o r,c o m p l e t,c o n t a c t o s
5965,Libro,Libro,LIBRO DE PASTA DURA COLOR AMARILLA Y BLANCO CON LETRAS NEGRO Y ROJO,libro pasta dura amarilla blanco letras negro rojo,libro,fisico,l i b r o,p a s t a,d u r a
5966,Libro,Libro,COMPRA DE LIBROPS SEGUN FACTURA (0090017) MODELO ORGANIZATIVO EN RED FIP-PIL.,compra librops factura organizativo red fip pil,libro,fisico,c o m p r a,l i b r o p s,f a c t u r a
5967,Libro,Libro,LIBRO DE COLOR ROJO EN VARIOS TONOS CON LETRAS BLANCAS Y AMARILLAS E IMAGEN DE UN CUBO DIGITAL,libro rojo varios tonos letras blancas amarillas imagen cubo digital,libro,fisico,l i b r o,r o j o,v a r i o s
5968,Libro,Libro,LIBRO RECETARIO DE HONGOS DE VERACRUZ,libro recetario hongos veracruz,libro,fisico,l i b r o,r e c e t a r i o,h o n g o s
5969,Libro,Libro,VIDEO 3505373141901.,video,libro,fisico,v i d e o,,
5970,Mobiliario,Mobiliario,"LIBRERO MEDIDAS 2.00 X .90 X.30, CON 4 PUERTAS Y ENTREPAÑO AL CENTRO PARA DIVISION DE 1 MT. Y DOS EN",librero medidas puertas entrepaño centro division mt,bien,mueble,l i b r e r o,m e d i d a s,p u e r t a s
5971,Equipo,Equipo,SWITCH  LINKSYS  SERIE RJR10H900894,switch linksys rjr,electronico,telecomunicaciones,s w i t c h,l i n k s y s,r j r
5972,Mobiliario,Mobiliario,ARCHIVERO DE 2 CAJONES NEGRO,archivero cajones negro,bien,mueble,a r c h i v e r o,c a j o n e s,n e g r o
5973,Equipo,Equipo,"MAC PRO TWO 2.8GHZ QUAD-CORE 2GB/320 HD MONITOR APPLE CINEMA DISPLAY 20""",mac two ghz quad core gb hd monitor apple cinema display,electronico,telecomunicaciones,m a c,t w o,g h z
5974,Libro,Libro,LIBRO: ECONOMICS,libro economics,libro,fisico,l i b r o,e c o n o m i c s,
5975,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (816)LAS NOCHES BLANCAS FIP-PIL.,compra libros factura noches blancas fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
5976,Equipo,Equipo,ENFRIADOR Y CALENTADOR DE AGUA COLO BLANCO CON DOS LLAVES Y GABINETE REFRIGERANTE,enfriador calentador agua colo blanco llaves gabinete refrigerante,bien,NO CLASIFICADO,e n f r i a d o r,c a l e n t a d o r,a g u a
5977,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (345982) INTRODUCCION A LA COMPUTACION FIP-PIL.,compra libros factura introduccion computacion fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
5978,Equipo,Equipo,SERVIDOR PROLAINT SERVER INTEL CONTROLADORA SATA SERIEMXS8460A84,servidor prolaint server intel controladora sata seriemxs,electronico,telecomunicaciones,s e r v i d o r,p r o l a i n t,s e r v e r
5979,Equipo,Equipo,PANTALLA ELECTRICA DATALITE 2.44,pantalla electrica datalite,electronico,telecomunicaciones,p a n t a l l a,e l e c t r i c a,d a t a l i t e
5980,Equipo,Equipo,"COMPUTADORA IMAC COLOR BLANCO, INCLUYE TECLADO CON N/S:8B838013H2SGA Y RATON CON N/S:KY8340R8EYLSB",computadora imac blanco incluye teclado sga raton ky eylsb,electronico,telecomunicaciones,c o m p u t a d o r a,i m a c,b l a n c o
5981,Libro,Libro,COMPRA DE LIBROS PARA PE DE AGRO NEGOCIOS SEGUN FACTURA Nº CO0001013 DE TRILLAS FIP FIL 18,compra libros agro negocios factura nº co trillas fip fil,libro,fisico,c o m p r a,l i b r o s,a g r o
5982,Libro,Libro,Libro de portada en color blanco  con foto de un grupo personas vestidos de blanco y letras en color,libro portada blanco foto grupo personas vestidos blanco letras,libro,fisico,l i b r o,p o r t a d a,b l a n c o
5983,Mobiliario,Mobiliario,Licuadora Metálica,licuadora metálica,NO CLASIFICADO,NO CLASIFICADO,l i c u a d o r a,m e t á l i c a,
5984,Equipo,Equipo,"MONITOR Icd 17""  I177  Wide 1440X+900 5000:1",monitor icd wide,electronico,telecomunicaciones,m o n i t o r,i c d,w i d e
5985,Libro,Libro,COMPRA DE LIBRO PARA PE DE LETRAS HISPANICAS SEGUN FACTURA Nº LJM003830 DE FCE FIP FIL 97,compra libro letras hispanicas factura nº ljm fce fip fil,libro,fisico,c o m p r a,l i b r o,l e t r a s
5986,Libro,Libro,LIBRO CIRUGÍA 1,libro cirugía,libro,fisico,l i b r o,c i r u g í a,
5987,Equipo,Equipo,"COMPUTADORA PORTATIL AIR 13.3""/1.6GHZ INTEL CORE DUO/2GB/80",computadora portatil air ghz intel core duo gb,bien,telecomunicaciones,c o m p u t a d o r a,p o r t a t i l,a i r
5988,Equipo,Equipo,"TIME CAPSULE 500 GB HD INALAMBRICO, INTERFASE",time capsule gb hd inalambrico interfase,NO CLASIFICADO,NO CLASIFICADO,t i m e,c a p s u l e,g b
5989,Equipo,Equipo,MULTICONTATO TRUPER,multicontato truper,NO CLASIFICADO,NO CLASIFICADO,m u l t i c o n t a t o,t r u p e r,
5990,Libro,Libro,Clustering as an economic policy concern has become increasingly fashionable. The authors of this bo,clustering economic policy concern become increasingly fashionable authors,libro,fisico,c l u s t e r i n g,e c o n o m i c,p o l i c y
5991,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (4698)NUEVOS MOVIMIENTOS GLOBALES FIP-PIL.,compra libros factura nuevos movimientos globales fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
5992,Libro,Libro,COMPRA DE LIBRO PARA PE DE LETRAS HISPANICAS SEGUN FACTURA Nº 65936 DE GEDISA FIP FIL 17,compra libro letras hispanicas factura nº gedisa fip fil,libro,fisico,c o m p r a,l i b r o,l e t r a s
5993,Libro,Libro,LIBRO: CODE COMPLETE,libro code complete,libro,fisico,l i b r o,c o d e,c o m p l e t e
5994,Equipo,Equipo,"BANCO ELECTRONEUMATICO. CONSTA DE 1 DC- DID CAPACITIVO, 1 DF- DID DETECTOR FOTOELECTRICO, 1 FCE- DID",banco electroneumatico consta dc capacitivo df detector fotoelectrico fce,bien,electricos,b a n c o,e l e c t r o n e u m a t i c o,c o n s t a
5995,Libro,Libro,DEBOLSILLO.PASTA DURA.,debolsillo pasta dura,libro,fisico,d e b o l s i l l o,p a s t a,d u r a
5996,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (839) HISTORIA DE LAS IDEAS ESTETICAS EN ESPAÑA 19 FIP-PIL.,compra libros factura historia ideas esteticas españa fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
5997,Mobiliario,Mobiliario,"ESCRITORIO RECTANGULAR DE 1.60 X .60 X .75 LINEA 7000, SIN CAJONERA Y LATERAL DE 1 MTS X .48 X .75 C",escritorio rectangular linea cajonera lateral,bien,mueble,e s c r i t o r i o,r e c t a n g u l a r,l i n e a
5998,Libro,Libro,LIBROS DE PASTA DURA DE COLOR CANTERA Y NEGRO CON LETRAS EN COLOR BLANCO Y CANTERA E IMAGEN DE UN TR,libros pasta dura cantera negro letras blanco cantera imagen tr,libro,fisico,l i b r o s,p a s t a,d u r a
5999,Equipo,Equipo,MOTOR 1.5 HA PAN,motor pan,transporte,terrestre,m o t o r,p a n,
6000,Libro,Libro,LIBRO INSTRUMENTACIÓN QUIRÚRGICA,libro instrumentación quirúrgica,libro,fisico,l i b r o,i n s t r u m e n t a c i ó n,q u i r ú r g i c a
6001,Mobiliario,Mobiliario,LIBRERO QUADRO NEO 217CONSTA DE 4 VERTICALES Y 15 ENTREPAÑOS DE MADERA,librero quadro neo consta verticales entrepaños madera,bien,NO CLASIFICADO,l i b r e r o,q u a d r o,n e o
6002,Equipo,Equipo,CATALYST 2960 24 10/100 + 2 1000 BT LAN BASE IMAGE WS-C2960-2455-L,catalyst bt lan base image ws,bien,mueble,c a t a l y s t,b t,l a n
6003,Equipo,Equipo,IMPRESORA HP LASER COLOR CP2025DN 21PPM DUPLEX USB 2.0 128M,impresora hp laser cp dn ppm duplex usb,electronico,telecomunicaciones,i m p r e s o r a,h p,l a s e r
6004,Equipo,Equipo,REGULADOR DE VOLT MARCA VICA MOD. SYNKRON 063400046,regulador vica synkron,electronico,telecomunicaciones,r e g u l a d o r,v i c a,s y n k r o n
6005,Equipo,Equipo,"PORTAFOLIO PARA COMPUTADORA PORTATIL, NOTA DE DEBITO 37330, FACTURA No. 41707. PROYECTO. 87449 SEC.A",portafolio computadora portatil nota debito factura proyecto sec,bien,telecomunicaciones,p o r t a f o l i o,c o m p u t a d o r a,p o r t a t i l
6006,Equipo,Equipo,refrigerador,refrigerador,bien,cocina,r e f r i g e r a d o r,,
6007,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (843) POEMAS DE MIO CID FIP-PIL.,compra libros factura poemas cid fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
6008,Libro,Libro,LIBRO ATLAS CONCISO DE LOS MÚSCULOS,libro atlas conciso músculos,libro,fisico,l i b r o,a t l a s,c o n c i s o
6009,Libro,Libro,Libro de portada en color blanco y con cuatro recuadros al centro 1 con el título y los otros 3 con,libro portada blanco cuatro recuadros centro título,libro,fisico,l i b r o,p o r t a d a,b l a n c o
6010,Equipo,Equipo,COMPUTADORA COMPAQ MICROTOWER PROCESADOR PENTIUM DUAL CORE E 2200 MEMORIA 2 GB PCS 6400 DDR2 800 DIS,computadora compaq microtower procesador pentium dual core memoria gb pcs ddr dis,electronico,telecomunicaciones,c o m p u t a d o r a,c o m p a q,m i c r o t o w e r
6011,Equipo,Equipo,EXTENSION DE USO RUDO 2X16 4.6M NARANJA,extension uso rudo naranja,NO CLASIFICADO,NO CLASIFICADO,e x t e n s i o n,u s o,r u d o
6012,Equipo,Equipo,PROYECTORE VLP-EX5 1024X768 2.9KG,proyectore vlp ex,electronico,telecomunicaciones,p r o y e c t o r e,v l p,e x
6013,Libro,Libro,LIBRO CIRUGÍA ORAL E IMPLANTO LOGIA,libro cirugía oral implanto logia,libro,fisico,l i b r o,c i r u g í a,o r a l
6014,Libro,Libro,ISBN 8479911204.,isbn,libro,fisico,i s b n,,
6015,Equipo,Equipo,BACK PACK TARGUS RADIUS MESS (MOCHILA PARA LAPTOP),back pack targus radius mess mochila laptop,electronico,telecomunicaciones,b a c k,p a c k,t a r g u s
6016,Libro,Libro,PASTA FINA EN COLOR VERDE SECO CON UN CUADRO EN COLOR TINTO Y AL FONDO UNA FIGURA DE UN AGUILA,pasta fina verde seco cuadro tinto fondo figura aguila,libro,fisico,p a s t a,f i n a,v e r d e
6017,Libro,Libro,COMPRA DE LIBRO PARA PE DE AGRO NEGOCIOS SEGUN FACTURA Nº CO0001013 DE TRILLAS FIP FIL 6,compra libro agro negocios factura nº co trillas fip fil,libro,fisico,c o m p r a,l i b r o,a g r o
6018,Equipo,Equipo,CRONOMETRO PRESIDIAN 1 TEMPO,cronometro presidian tempo,NO CLASIFICADO,NO CLASIFICADO,c r o n o m e t r o,p r e s i d i a n,t e m p o
6019,Libro,Libro,"LIBRO MICROBIOLOGIA MEDICA DE JAWETZ, MELNICK Y ADELBERG",libro microbiologia medica jawetz melnick adelberg,libro,fisico,l i b r o,m i c r o b i o l o g i a,m e d i c a
6020,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (166557) FINAL DE LA NOVELA FIP-PIL.,compra libros factura final novela fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
6021,Libro,Libro,LIBRO DE CONSULTA EN TEMAS RELEVANTES AL ASPECTO MOLECULAR Y GENOMICO DE LA INTERACCION NUTRIENTES C,libro consulta temas relevantes aspecto molecular genomico interaccion nutrientes,libro,fisico,l i b r o,c o n s u l t a,t e m a s
6022,Equipo,Equipo,"MONITOR DE 15"" X153WB 1280X720 400:1 8MS COLOR NEGRO(LOTE: 06)",monitor wb ms negro lote,electronico,telecomunicaciones,m o n i t o r,w b,m s
6023,Libro,Libro,"LIBRO CON TITULO ""GENETICS FOR PEDIATRICIANS: THE MOLECULAR GENETIC BASIS OF PEDIATRIC DISORDERS"" IS",libro titulo genetics pediatricians molecular genetic basis pediatric disorders,libro,fisico,l i b r o,t i t u l o,g e n e t i c s
6024,Libro,Libro,Libro de portada en color blanco  con una franja color vino a un costado y el dibujo de un perfil fe,libro portada blanco franja vino costado dibujo perfil fe,libro,fisico,l i b r o,p o r t a d a,b l a n c o
6025,Libro,Libro,COMPRA DE LIBROS SEGUN FACTURA (857) EPISODIOS NACIONALES TRAFALGAR FIP-PIL.,compra libros factura episodios nacionales trafalgar fip pil,libro,fisico,c o m p r a,l i b r o s,f a c t u r a
6026,Libro,Libro,LIBRO: MOTIVACION EN CONTEXTOS EDUCATIVOS 2DA EDICION,libro motivacion contextos educativos edicion,libro,fisico,l i b r o,m o t i v a c i o n,c o n t e x t o s
6027,Libro,Libro,LIBRO: LA INVESTIGACION EDUCATIVA,libro investigacion educativa,libro,fisico,l i b r o,i n v e s t i g a c i o n,e d u c a t i v a
6028,Equipo,Equipo,CAMARA SONY DSC W120 7.2 MEGAPIXELES,camara sony dsc megapixeles,electronico,mueble,c a m a r a,s o n y,d s c
6029,Equipo,Equipo,IMPRESORA MFP COLOR,impresora mfp,electronico,telecomunicaciones,i m p r e s o r a,m f p,
6030,Libro,Libro,"COMPRA DE LIBROS EN LA FERIA INTERNACIONAL SEGUN FACTURA 874, LAS FLORES DEL MAL FIP-PIL.",compra libros feria internacional factura flores mal fip pil,libro,fisico,c o m p r a,l i b r o s,f e r i a
6031,Equipo,Equipo,"NOTE BOOK 4GB DDR2 INTEL CORE 2 DOU P8400 A 2.26GHZ DVD+RW DISCO DURO 320GB PANTALLA TFT 14.1"" WINDO",note book gb ddr intel core dou ghz dvd rw disco duro gb pantalla tft windo,electronico,telecomunicaciones,n o t e,b o o k,g b
6032,Equipo,Equipo,SOFTWARE CARY ECLIPSE ANALYSIS,software cary eclipse analysis,electronico,NO CLASIFICADO,s o f t w a r e,c a r y,e c l i p s e
6033,Equipo,Equipo,Radio Grabadora CD / MP3 COLOR NARANJA,radio grabadora cd mp naranja,electronico,telecomunicaciones,r a d i o,g r a b a d o r a,c d
6034,Equipo,Equipo,CAMARA DIGITAL CON LCSAMA DSLRA200W Y N,camara digital lcsama dslra,electronico,mueble,c a m a r a,d i g i t a l,l c s a m a
6035,Libro,Libro,"En esta serie de ensayos magistrales, Eco se plantea el problema central de la doble postura ante la",ensayos magistrales eco plantea problema central doble postura,libro,fisico,e n s a y o s,m a g i s t r a l e s,e c o
6036,Libro,Libro,COMPRA DE LIBROS PARA LA FERIA INTERNACIONAL SEGUN FACTURA 827 MAS CUENTOS FIP-PIL.,compra libros feria internacional factura cuentos fip pil,libro,fisico,c o m p r a,l i b r o s,f e r i a
6037,Equipo,Equipo,"CONTROLADORES DE DESCARGAS ELECTRICAS MARCA MED ASSOCIATES, MODELO ENV - 414S , SERIE 11119.  USD $7",controladores descargas electricas associates env usd,electronico,trabajo,c o n t r o l a d o r e s,d e s c a r g a s,e l e c t r i c a s
6038,Equipo,Equipo,VIDEOPROYECTOR PANASONIC 3500 AL MOD. PT-F200U,videoproyector panasonic pt,electronico,telecomunicaciones,v i d e o p r o y e c t o r,p a n a s o n i c,p t
6039,Equipo,Equipo,"MONITOR DE LCD DE 19"", COLOR NEGRO",monitor lcd negro,electronico,telecomunicaciones,m o n i t o r,l c d,n e g r o
6040,Libro,Libro,Este libro proporciona una visión de la influencia que ejercen los aeropuertos en la reordenación de,libro proporciona visión influencia ejercen aeropuertos reordenación,libro,fisico,l i b r o,p r o p o r c i o n a,v i s i ó n
6041,Mobiliario,Mobiliario,ESTRUCTURA METALICA CON ASIENTO Y RESPALDO EN POLIPROPILENOCON CANASTILLA PORTAUTILES COLOR NEGRO,estructura metalica asiento respaldo polipropilenocon canastilla portautiles negro,bien,NO CLASIFICADO,e s t r u c t u r a,m e t a l i c a,a s i e n t o
6042,Libro,Libro,"COMPRA DE LIBROS PARA LA FERIA INTERNACIONAL SEGUN FACTURA 892, NUESTRA SEÑORA DE PARIS, FIP-PIL.",compra libros feria internacional factura señora paris fip pil,libro,fisico,c o m p r a,l i b r o s,f e r i a
6043,Equipo,Equipo,INVERNADERO HIDROPONICO PARA HORTALIZAS DE 10.30 MTS. DE ANCHO POR 18.00 MTS. DE LARGO SUP. TOTAL 18,invernadero hidroponico hortalizas ancho largo sup total,NO CLASIFICADO,NO CLASIFICADO,i n v e r n a d e r o,h i d r o p o n i c o,h o r t a l i z a s
6044,Libro,Libro,Diseño urbano,diseño urbano,libro,fisico,d i s e ñ o,u r b a n o,
6045,Equipo,Equipo,MEMORIA KINGSTON DDRII 1 GB 667MHZ,memoria kingston ddrii gb mhz,electronico,telecomunicaciones,m e m o r i a,k i n g s t o n,d d r i i
6046,Libro,Libro,LIBRO DE CONSULTA PARA LABORATORIO (PROMEP),libro consulta laboratorio promep,libro,fisico,l i b r o,c o n s u l t a,l a b o r a t o r i o
6047,Mobiliario,Mobiliario,ESTRUCTURA METALICA EXTRA REFORZADA ASIENTO Y RESPALDO DE POLIPROPILENO,estructura metalica extra reforzada asiento respaldo polipropileno,bien,NO CLASIFICADO,e s t r u c t u r a,m e t a l i c a,e x t r a
6048,Equipo,Equipo,MULTIFUNCIONAL HP C7280 PHOTOS,multifuncional hp photos,electronico,NO CLASIFICADO,m u l t i f u n c i o n a l,h p,p h o t o s
6049,Equipo,Equipo,PANEL CONECTOR 8 ENTRADAS 16 SALIDAS MARCA MED ASSOCIATES MODELO SG - 716B SERIE 14350. USD $173 X 1,panel conector entradas salidas associates sg usd,NO CLASIFICADO,NO CLASIFICADO,p a n e l,c o n e c t o r,e n t r a d a s
6050,Equipo,Equipo,VENTILADOR DE PISO METALICO 18,ventilador piso metalico,bien,NO CLASIFICADO,v e n t i l a d o r,p i s o,m e t a l i c o
6051,Equipo,Equipo,"COMPUTADORA (MONITOR), COLOR NEGRO, NO. DE FACTURA 38043, NO. NOTA DE DÉBITO 37578",computadora monitor negro factura nota débito,electronico,telecomunicaciones,c o m p u t a d o r a,m o n i t o r,n e g r o
6052,Equipo,Equipo,"PAQUETE DE PIPETAS EPPENDORF OPCION 2 INCLUYE: UNA PIPETA DE 2-20, DE 20-200 Y DE 100-1000 UL, CAT:",paquete pipetas eppendorf opcion incluye pipeta,electronico,NO CLASIFICADO,p a q u e t e,p i p e t a s,e p p e n d o r f
6053,Equipo,Equipo,"DISCO DURO PORTATIL DE 320 GB, CON BASE DE ALUMINIO DE 2.5"", NOTA DEBITO 39005, FACTURA No. 1702 , P",disco duro portatil gb base aluminio nota debito factura,bien,mueble,d i s c o,d u r o,p o r t a t i l
6054,Libro,Libro,HISTORIA-UNIVERSIDADES,historia universidades,libro,fisico,h i s t o r i a,u n i v e r s i d a d e s,
6055,Libro,Libro,CURSO COMPLETO PARA APRENDER PHOTOSHOP,curso completo aprender photoshop,libro,fisico,c u r s o,c o m p l e t o,a p r e n d e r
6056,Libro,Libro,EVALUACIÓN EDUCATIVA,evaluación educativa,libro,fisico,e v a l u a c i ó n,e d u c a t i v a,
6057,Libro,Libro,Video. Estuche con dos discos.,video estuche discos,libro,fisico,v i d e o,e s t u c h e,d i s c o s
6058,Libro,Libro,MIGRACIÓN-MÉXICO,migración méxico,libro,fisico,m i g r a c i ó n,m é x i c o,
6059,Equipo,Equipo,MEMORIA DE 2GB P/IMAC.MACBOOK.MACBOOKPRO INTEL,memoria gb imac macbook macbookpro intel,electronico,telecomunicaciones,m e m o r i a,g b,i m a c
6060,Mobiliario,Mobiliario,"Porta cpu con rodajas, fabricado en melamina color gris cálido, cantos con molduras T,  medidas .51",porta cpu rodajas fabricado melamina gris cálido cantos molduras medidas,bien,telecomunicaciones,p o r t a,c p u,r o d a j a s
6061,Equipo,Equipo,SISTEMA INTERCOMUNICAION ALAMBRICA DE 4 PUESTOS,sistema intercomunicaion alambrica puestos,electronico,NO CLASIFICADO,s i s t e m a,i n t e r c o m u n i c a i o n,a l a m b r i c a
6062,Mobiliario,Mobiliario,ESTACION DE TRABAJO TIPO RECEPCION ANGULAR DE 2.80M DE LARGO CUBIERTA DE TRABAJO ANGLAR CON PATAS ME,estacion trabajo tipo recepcion angular largo cubierta trabajo anglar patas,bien,NO CLASIFICADO,e s t a c i o n,t r a b a j o,t i p o
6063,Equipo,Equipo,Eliminador de corriente para mini pc portátil HP 2133 color negro.,eliminador corriente mini pc portátil hp negro,electronico,NO CLASIFICADO,e l i m i n a d o r,c o r r i e n t e,m i n i
6064,Equipo,Equipo,MEMORIA EXTERNA 4GB USB2.0 VOYAGER CORSAIR,memoria externa gb usb voyager corsair,electronico,telecomunicaciones,m e m o r i a,e x t e r n a,g b
6065,Mobiliario,Mobiliario,MESA DE TRABAJO CON PANEL PARA MONTAJE DE ELEMENTOS HIDRAULICOS,mesa trabajo panel montaje elementos hidraulicos,bien,mueble,m e s a,t r a b a j o,p a n e l
6066,Equipo,Equipo,TALADRO DE BANCO 1/2 X 8 PULG,taladro banco pulg,bien,trabajo,t a l a d r o,b a n c o,p u l g
6067,Equipo,Equipo,"JUEGO DE Y PARES DE PARALELAS DE 1/2""",juego pares paralelas,NO CLASIFICADO,NO CLASIFICADO,j u e g o,p a r e s,p a r a l e l a s
6068,Mobiliario,Mobiliario,SILLON EJECUTIVO ALTO DISEÑO CON CON RESPALDO,sillon ejecutivo alto diseño respaldo,bien,mueble,s i l l o n,e j e c u t i v o,a l t o
6069,Equipo,Equipo,"MONITORES DE VIDEO TFT, PANTALLA DE LCD DE 14"" SEGUN FACTURA Nº 0214 DE XLINK PARA LAB DE AUDIO Y VI",monitores video tft pantalla lcd factura nº xlink lab audio,electronico,telecomunicaciones,m o n i t o r e s,v i d e o,t f t
6070,Libro,Libro,COMPRA DE LIBROS PARA LA FERIA INTERNACIONAL SEGUN FACTURA 880 Y 881 LIBROS DE SALMOS FIP-PIL.,compra libros feria internacional factura libros salmos fip pil,libro,fisico,c o m p r a,l i b r o s,f e r i a
6071,Equipo,Equipo,PANEL LIBRE,panel libre,NO CLASIFICADO,NO CLASIFICADO,p a n e l,l i b r e,
6072,Equipo,Equipo,TECLADO NEGRO MARCA LENOVO MODELO KU-0225 NO DE SERIE 0293917,teclado negro lenovo ku,electronico,telecomunicaciones,t e c l a d o,n e g r o,l e n o v o
6073,Equipo,Equipo,TECLADO NEGRO MARCA LENOVO MODELO KU-0225 NO DE SERIE 0293052,teclado negro lenovo ku,electronico,telecomunicaciones,t e c l a d o,n e g r o,l e n o v o
6074,Libro,Libro,"En ente estudio, Paul Ricoeur toma como punto de partida la teoría de Karl Mannheim quien entendía l",ente estudio paul ricoeur toma punto partida teoría karl mannheim entendía,libro,fisico,e n t e,e s t u d i o,p a u l
6075,Mobiliario,Mobiliario,ESTACION DE TRABAJO SEMICIRCULARES Y ANGULAR 1.80M X 1.30M X .60M,estacion trabajo semicirculares angular,bien,NO CLASIFICADO,e s t a c i o n,t r a b a j o,s e m i c i r c u l a r e s
6076,Equipo,Equipo,"CREDENZA ESP.CON 3 CAJONERAS, ESPACIO PARA PUESTA, ABATIBLE 2 ESPACIO ABIERTO CON UN ENTREPAÑO",credenza esp cajoneras espacio puesta abatible espacio abierto entrepaño,electronico,telecomunicaciones,c r e d e n z a,e s p,c a j o n e r a s
6077,Libro,Libro,COMPRA DE LIBROS PARA LA FERIA INTERNACIONAL DEL LIBRO SEGUN FACTURAS 845 Y 846  LA CELESTINA FIP-PI,compra libros feria internacional libro facturas celestina fip pi,libro,fisico,c o m p r a,l i b r o s,f e r i a
6078,Equipo,Equipo,CPU DE COMPUTADORA PORTATIL SLIMLINE (LASATU),cpu computadora portatil slimline lasatu,bien,telecomunicaciones,c p u,c o m p u t a d o r a,p o r t a t i l
6079,Mobiliario,Mobiliario,"SILLA DE TRABAJO,EN TELA COLOR TERRA ONIX, SIN CODERAS CON RODAJAS",silla trabajo tela terra onix coderas rodajas,bien,mueble,s i l l a,t r a b a j o,t e l a
